symbol, buzz, bullish%, current_price, target_mean, target_diff_from_cur, target_diff_hilow, possible_downside, 30dayPositiveChange, 60dayPositiveChange, CurrentStrongBuy, CurrentStrongSell, CurrentPercentPositive
0,2020-07-08 06:35:43.533809,VRAY, -1, -1, 2.14, 2.83, 0.69, 1.5, -0.14, -1, -2, 3, 0, 91.0
0,2020-07-08 06:35:48.291159,VRCA, -1, -1, 9.66, 24.8, 15.14, 15.0, 10.34, -1, -1, 4, 0, 89.0
0,2020-07-08 06:35:53.384630,VREX, -1, -1, 14.87, 36.6, 21.73, 14.0, 15.13, -1, -1, 3, 0, 78.0
0,2020-07-08 06:35:58.425161,VRIG, -1, -1, 24.65, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:36:03.436634,VRM, 0.8235, 1, 52.12, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:36:08.590537,VRME, -1, -1, 3.79, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:36:13.660447,VRMEW, -1, -1, 1.2, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:36:18.833703,VRNA, 1.0, 0, 5.0, 27.33, 22.33, 42.0, 3.0, 0, -1, 5, 0, 90.0
0,2020-07-08 06:36:23.901017,VRNS, 0.8333, 1, 100.7, 76.14, -24.56, 40.0, -35.7, -4, -4, 5, 0, 81.0
0,2020-07-08 06:36:28.993847,VRNT, 0.5, 0, 43.3, 56.14, 12.84, 19.0, 4.7, -3, -3, 4, 0, 77.0
0,2020-07-08 06:36:34.040856,VRP, -1, -1, 23.61, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:36:39.115501,VRRM, -1, -1, 9.94, 11.29, 1.35, 4.5, -0.94, -7, -7, 2, 0, 86.0
0,2020-07-08 06:36:44.113400,VRS, -1, -1, 11.57, 30.0, 18.43, 10.0, 13.43, 0, 0, 2, 0, 83.0
0,2020-07-08 06:36:49.216775,VRSK, 1.0, 0, 172.93, 160.71, -12.22, 43.0, -34.93, 1, 1, 6, 0, 54.0
0,2020-07-08 06:36:53.846011,VRSN, -1, -1, 211.11, 243.67, 32.56, 15.0, 23.89, -6, -6, 0, 2, 0.0
0,2020-07-08 06:36:58.922493,VRT, -1, -1, 13.62, 13.67, 0.05, 8.0, -2.62, 0, 0, 1, 0, 86.0
0,2020-07-08 06:37:03.640125,VRT+, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:37:08.878249,VRTS, 0.7575, 1, 127.8, 93.75, -34.05, 23.0, -42.8, -7, -7, 0, 2, 8.0
0,2020-07-08 06:37:13.955153,VRTU, 0.8, 0, 30.54, 39.75, 9.21, 11.0, 4.46, 3, 3, 5, 0, 93.0
0,2020-07-08 06:37:19.044601,VRTV, 1.0, 0, 16.31, 12.0, -4.31, 0.0, -4.31, -5, 1, 0, 2, 9.0
0,2020-07-08 06:37:24.117303,VRTX, 0.7567, 1, 299.06, 283.91, -15.15, 60.0, -54.06, 1, 3, 12, 0, 82.0
0,2020-07-08 06:37:29.249873,VSAT, 0.4444, 1, 36.5, 71.5, 35.0, 44.0, 16.5, 1, 2, 5, 0, 65.0
0,2020-07-08 06:37:34.436777,VSDA, -1, -1, 33.22, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:37:39.501729,VSEC, -1, -1, 28.81, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:37:44.649727,VSGX, -1, -1, 49.46, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:39:05.215368,VSH, -1, -1, 14.59, 16.25, 1.66, 7.0, -1.59, -4, -4, 1, 2, 8.0
0,2020-07-08 06:39:10.314591,VSL, -1, -1, 31.0353, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:39:14.897137,VSLR, 3.3846, 0, 14.69, 11.42, -3.27, 5.5, -5.69, -2, -3, 5, 0, 75.0
0,2020-07-08 06:39:20.011540,VSMV, -1, -1, 30.83, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:39:25.146648,VSS, -1, -1, 98.94, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:39:30.197877,VST, 0.2222, 1, 18.98, 31.6, 12.62, 15.0, 3.02, -5, -6, 4, 0, 73.0
0,2020-07-08 06:39:35.381460,VST+A, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:39:40.438099,VSTM, 1.0, 0, 1.5, 4.08, 2.58, 3.25, 1.25, 2, 2, 3, 0, 82.0
0,2020-07-08 06:39:45.591375,VSTO, 0.4, 0, 15.24, 12.5, -2.74, 3.0, -4.24, -8, -8, 0, 2, 0.0
0,2020-07-08 06:39:50.689102,VT, -1, -1, 76.47, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:39:55.793267,VTA, -1, -1, 8.96, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:40:00.851222,VTC, -1, -1, 92.3519, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:40:05.968068,VTEB, -1, -1, 54.17, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:40:11.072991,VTGN, -1, -1, 0.5287, 1.0, 0.47, 0.0, 0.47, 0, 0, 2, 0, 86.0
0,2020-07-08 06:40:15.661773,VTHR, -1, -1, 142.0916, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:40:20.270284,VTI, -1, -1, 158.93, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:40:25.331017,VTIP, -1, -1, 50.28, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:40:30.505977,VTN, -1, -1, 12.42, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:40:35.650231,VTNR, -1, -1, 0.64, 2.67, 2.03, 2.0, 1.36, -1, -1, 3, 0, 78.0
0,2020-07-08 06:40:40.880924,VTOL, -1, -1, 13.85, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:40:45.975173,VTR, 0.0, 0, 35.43, 33.5, -1.93, 48.5, -17.93, 1, 0, 0, 1, 7.000000000000001
0,2020-07-08 06:40:51.104039,VTSI, -1, -1, 3.8, 4.0, 0.2, 0.0, 0.2, 0, 0, 2, 0, 86.0
0,2020-07-08 06:40:56.575812,VTV, -1, -1, 99.77, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:41:01.627466,VTVT, -1, -1, 2.2, 7.0, 4.8, 2.0, 3.8, 2, 2, 4, 0, 90.0
0,2020-07-08 06:41:06.776119,VTWG, -1, -1, 150.34, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:41:11.866144,VTWO, -1, -1, 113.56, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:41:16.898107,VTWV, -1, -1, 82.28, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:41:22.069028,VUG, -1, -1, 208.12, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:41:27.142082,VUSE, -1, -1, 26.94, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:41:32.122918,VUZI, -1, -1, 2.895, 3.17, 0.27, 2.0, -0.9, -1, -1, 2, 0, 88.0
0,2020-07-08 06:41:37.278491,VV, -1, -1, 145.63, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:41:42.982691,VVI, -1, -1, 16.62, 47.0, 30.38, 24.0, 18.38, -1, -1, 2, 0, 67.0
0,2020-07-08 06:41:48.077129,VVNT, -1, -1, 16.35, 15.75, -0.6, 14.0, -5.35, 0, 0, 2, 0, 60.0
0,2020-07-08 06:41:53.364753,VVNT+, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:41:58.446674,VVPR, 1.0, 0, 1.7, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:42:03.479499,VVR, -1, -1, 3.4, -1, -1, -1.0, -1.0, 0, 0, 0, 1, 0.0
0,2020-07-08 06:42:08.622431,VVUS, 1.0, 1, 0.8075, 1.75, 0.94, 0.0, 0.94, 0, 0, 0, 2, 0.0
0,2020-07-08 06:42:13.717760,VVV, 1.0, 0, 19.08, 19.63, 0.55, 13.0, -5.08, 0, 1, 4, 0, 53.0
0,2020-07-08 06:42:18.298233,VWO, -1, -1, 42.22, 44.0, 1.78, 0.0, 1.78, None, None, -1, -1, -1
0,2020-07-08 06:42:23.383216,VWOB, -1, -1, 78.13, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:42:28.483319,VXF, -1, -1, 119.14, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:42:33.516638,VXRT, 0.5925, 1, 8.87, 6.5, -2.37, 1.0, -2.87, -1, -1, 2, 0, 86.0
0,2020-07-08 06:42:38.619914,VXUS, -1, -1, 50.56, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:42:43.725659,VXX, -1, -1, 33.39, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:42:48.874690,VXZ, -1, -1, 33.691, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:42:53.981409,VYGR, -1, -1, 13.08, 23.07, 9.99, 30.0, -0.08, -3, -2, 7, 0, 88.0
0,2020-07-08 06:42:58.704193,VYM, -1, -1, 78.8, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:43:03.872231,VYMI, -1, -1, 52.31, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:43:08.470188,VZ, 0.5909, 0, 55.04, 60.36, 5.32, 21.0, -6.04, -1, 1, 5, 0, 38.0
0,2020-07-08 06:43:13.687562,W, 0.8888, 0, 225.49, 87.67, -137.82, 125.0, -190.49, 2, 0, 11, 0, 66.0
0,2020-07-08 06:43:18.713290,WAB, 0.8, 0, 57.74, 70.6, 12.86, 24.0, 2.26, -2, -1, 5, 0, 53.0
0,2020-07-08 06:43:23.812306,WABC, -1, -1, 55.73, 65.0, 9.27, 0.0, 9.27, 0, 0, 0, 2, 0.0
0,2020-07-08 06:43:28.917769,WAFD, -1, -1, 24.63, 27.25, 2.62, 6.0, 0.37, 0, 0, 0, 2, 0.0
0,2020-07-08 06:43:34.001710,WAFU, -1, -1, 4.46, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:43:39.062906,WAL, 1.0, 0, 34.84, 38.04, 3.2, 13.0, -3.84, -3, -3, 4, 0, 86.0
0,2020-07-08 06:43:44.129862,WALA, -1, -1, 25.3, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:43:49.215640,WANT, -1, -1, 28.39, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:43:54.433818,WASH, -1, -1, 30.43, 43.25, 12.82, 16.0, 6.57, 6, 6, 2, 0, 60.0
0,2020-07-08 06:43:59.499828,WAT, -1, -1, 185.34, 179.62, -5.72, 59.0, -40.34, 8, 8, 6, 0, 42.0
0,2020-07-08 06:44:04.527247,WATT, 0.6666, 0, 3.42, 6.0, 2.58, 2.0, 1.58, 1, 2, 4, 0, 80.0
0,2020-07-08 06:44:09.679167,WB, 0.0, 0, 39.4, 45.24, 5.84, 12.11, -1.4, 3, 3, 8, 0, 85.0
0,2020-07-08 06:44:14.794577,WBA, 1.6956, 0, 42.22, 47.28, 5.06, 14.0, -1.22, 18, 18, 6, 0, 64.0
0,2020-07-08 06:44:19.875774,WBAI, 1.0, 0, 4.27, 13.8, 9.53, 0.0, 9.53, None, None, -1, -1, -1
0,2020-07-08 06:44:24.461240,WBIE, -1, -1, 26.6216, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:44:30.016800,WBIF, -1, -1, 26.0762, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:44:35.101345,WBIG, -1, -1, 22.946, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:44:40.212101,WBII, -1, -1, 23.76, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:44:45.379723,WBIL, -1, -1, 26.5556, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:44:50.506495,WBIN, -1, -1, 16.6099, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:44:55.645481,WBIT, -1, -1, 17.205, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:45:00.783041,WBIY, -1, -1, 18.2587, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:45:05.998706,WBK, -1, -1, 12.46, 9.31, -3.15, 0.0, -3.15, 4, 4, 2, 0, 80.0
0,2020-07-08 06:45:11.181536,WBND, -1, -1, 28.115, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:45:16.563572,WBS, 1.0, 1, 25.66, 27.45, 1.79, 11.5, -3.16, -2, -1, 2, 0, 35.0
0,2020-07-08 06:45:22.191108,WBS-F, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:45:27.315796,WBT, -1, -1, 5.41, 10.21, 4.8, 10.5, 1.09, -3, -3, 3, 0, 57.99999999999999
0,2020-07-08 06:46:47.920123,WCC, -1, -1, 33.25, 44.25, 11.0, 43.0, -6.25, 2, 2, 5, 0, 48.0
0,2020-07-08 06:46:52.968962,WCC-A, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:46:58.010440,WCLD, -1, -1, 40.58, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:47:02.609299,WCN, 1.0, 0, 91.75, 98.81, 7.06, 28.0, -3.75, -1, -1, 2, 0, 83.0
0,2020-07-08 06:47:07.708841,WD, -1, -1, 47.51, 62.75, 15.24, 39.5, -4.51, 0, 0, 3, 0, 67.0
0,2020-07-08 06:48:28.254395,WDAY, 0.4444, 0, 191.6, 175.16, -16.44, 120.0, -81.6, -7, -8, 7, 1, 38.0
0,2020-07-08 06:48:33.431469,WDC, 0.1904, 0, 41.72, 62.23, 20.51, 50.0, -3.72, 2, 1, 8, 0, 76.0
0,2020-07-08 06:48:38.583707,WDFC, -1, -1, 205.34, 201.0, -4.34, 22.0, -15.34, 0, 0, 0, 2, 0.0
0,2020-07-08 06:48:43.811349,WDIV, -1, -1, 53.0236, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:48:48.846966,WDR, -1, -1, 15.53, 12.0, -3.53, 4.5, -5.53, 1, 1, 0, 2, 6.0
0,2020-07-08 06:48:53.969025,WEA, -1, -1, 13.32, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:48:59.079457,WEAT, -1, -1, 5.05, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:49:04.372589,WEBL, -1, -1, 42.77, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:49:08.929529,WEBS, -1, -1, 5.93, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:49:14.022284,WEC, 1.0, 1, 88.7, 91.73, 3.03, 24.0, -9.7, 4, 5, 4, 0, 47.0
0,2020-07-08 06:49:19.098085,WEI, -1, -1, 1.28, 2.1, 0.82, 0.0, 0.82, 0, 0, 0, 1, 0.0
0,2020-07-08 06:49:24.162393,WELL, 0.4, 0, 49.95, 52.73, 2.78, 62.0, -15.95, -1, -1, 3, 1, 52.0
0,2020-07-08 06:49:29.404846,WEN, 0.2962, 0, 21.96, 19.15, -2.81, 15.5, -11.46, -4, -2, 6, 0, 54.0
0,2020-07-08 06:49:34.834386,WERN, 0.5555, 1, 44.3, 43.38, -0.92, 17.0, -13.3, -7, -6, 4, 0, 33.0
0,2020-07-08 06:49:39.867070,WES, 1.0, 1, 9.54, 11.0, 1.46, 18.0, -4.54, 6, 5, 5, 0, 67.0
0,2020-07-08 06:49:44.935532,WETF, -1, -1, 3.74, 2.97, -0.77, 2.0, -1.74, 6, 6, 4, 0, 50.0
0,2020-07-08 06:49:49.966306,WEX, 1.0, 1, 156.71, 165.75, 9.04, 155.0, -56.71, 0, -1, 4, 0, 65.0
0,2020-07-08 06:49:55.009967,WEYS, -1, -1, 19.5, 26.0, 6.5, 0.0, 6.5, None, None, -1, -1, -1
0,2020-07-08 06:50:00.157494,WF, -1, -1, 22.22, 31.0, 8.78, 0.0, 8.78, 0, 0, 0, 3, 0.0
0,2020-07-08 06:50:05.336957,WFC, 0.592, 1, 24.46, 32.59, 8.13, 44.0, -3.46, 12, 12, 5, 0, 43.0
0,2020-07-08 06:50:10.632097,WFC-L, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:50:15.954556,WFC-N, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:50:20.688970,WFC-O, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:50:25.960473,WFC-P, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:50:31.426609,WFC-Q, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:50:36.633385,WFC-R, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:50:42.068740,WFC-T, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:50:47.301807,WFC-V, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:50:52.616390,WFC-W, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:50:58.017123,WFC-X, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:51:03.432235,WFC-Y, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:51:08.573867,WFC-Z, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:51:13.597196,WFH, -1, -1, 51.91, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:51:18.735283,WFHY, -1, -1, 49.06, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:51:23.821830,WFIG, -1, -1, 55.1672, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:51:28.854128,WGO, 0.1052, 0, 60.43, 42.0, -18.43, 12.0, -23.43, -2, -2, 5, 0, 56.99999999999999
0,2020-07-08 06:51:33.918125,WH, 0.7272, 1, 43.28, 47.44, 4.16, 23.0, -3.28, -4, -4, 6, 0, 87.0
0,2020-07-08 06:51:38.987991,WHD, -1, -1, 20.16, 17.42, -2.74, 14.0, -12.16, -4, -5, 4, 0, 83.0
0,2020-07-08 06:51:43.754868,WHF, -1, -1, 10.21, 12.5, 2.29, 5.0, -0.21, -9, -8, 0, 1, 0.0
0,2020-07-08 06:51:48.798556,WHFBZ, -1, -1, 23.7406, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:51:53.937928,WHG, -1, -1, 14.43, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:51:59.075138,WHLM, -1, -1, 3.74, 0.22, -3.52, 0.0, -3.52, None, None, -1, -1, -1
0,2020-07-08 06:52:03.737619,WHLR, -1, -1, 1.97, 7.0, 5.03, 4.0, 3.03, 6, 6, 2, 0, 67.0
0,2020-07-08 06:52:08.845193,WHLRD, -1, -1, 12.12, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:52:13.893931,WHLRP, -1, -1, 7.45, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:52:18.971604,WHR, 0.923, 0, 133.66, 104.5, -29.16, 46.0, -53.66, 0, 0, 1, 0, 44.0
0,2020-07-08 06:52:24.067297,WIA, -1, -1, 12.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:52:28.662450,WIFI, -1, -1, 13.25, 20.69, 7.44, 7.0, 3.75, -1, -1, 6, 1, 87.0
0,2020-07-08 06:52:33.855722,WIL, -1, -1, 66.9816, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:52:38.989452,WILC, -1, -1, 16.0, 10.0, -6.0, 0.0, -6.0, None, None, -1, -1, -1
0,2020-07-08 06:52:44.709449,WIMI, 0.6428, 1, 3.52, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:52:50.045939,WINA, 1.0, 0, 172.14, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:52:55.232603,WINC, -1, -1, 25.2228, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:53:00.475501,WING, 0.8421, 0, 139.92, 107.63, -32.29, 56.0, -65.92, -3, -3, 8, 0, 79.0
0,2020-07-08 06:53:05.712267,WINS, 0.3076, 0, 31.7, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:53:10.890036,WINT, -1, -1, 7.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:53:15.644155,WIP, -1, -1, 52.9, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:53:20.358091,WIRE, -1, -1, 46.96, 56.5, 9.54, 1.0, 9.04, -7, -7, 0, 2, 0.0
0,2020-07-08 06:53:25.783149,WISA, -1, -1, 2.34, 30.0, 27.66, 0.0, 27.66, 0, 0, 2, 0, 86.0
0,2020-07-08 06:53:30.995343,WIT, 0.5714, 1, 3.37, 2.75, -0.62, 0.7, -0.97, 0, 0, 0, 2, 0.0
0,2020-07-08 06:53:36.143013,WIW, -1, -1, 11.13, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:53:41.666167,WIX, 0.4, 1, 282.81, 154.94, -127.87, 73.0, -180.81, -4, -3, 4, 0, 67.0
0,2020-07-08 06:53:46.843705,WIZ, -1, -1, 29.02, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:53:52.068907,WK, -1, -1, 55.05, 47.67, -7.38, 38.0, -25.05, 0, 0, 4, 0, 73.0
0,2020-07-08 06:53:57.226385,WKEY, 1.0, 0, 6.56, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:54:02.426789,WKHS, 0.4444, 1, 16.85, 5.0, -11.85, 2.0, -12.85, 0, 0, 2, 0, 88.0
0,2020-07-08 06:54:07.744992,WLDN, -1, -1, 23.98, 35.5, 11.52, 14.0, 4.02, 0, 0, 4, 0, 89.0
0,2020-07-08 06:54:12.824756,WLDR, -1, -1, 19.7032, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:54:17.936599,WLFC, -1, -1, 20.23, 32.0, 11.77, 0.0, 11.77, None, None, -1, -1, -1
0,2020-07-08 06:54:23.060244,WLK, -1, -1, 53.8, 46.63, -7.17, 54.0, -27.8, 5, 7, 4, 0, 71.0
0,2020-07-08 06:54:28.325345,WLKP, -1, -1, 18.36, 23.44, 5.08, 17.0, -6.36, -3, -3, 3, 0, 88.0
0,2020-07-08 06:54:33.456791,WLL, 0.3333, 0, 1.13, 3.98, 2.85, 9.8, -0.93, 12, 6, 8, 2, 41.0
0,2020-07-08 06:54:38.613163,WLTW, 0.9142, 0, 196.58, 207.31, 10.73, 65.0, -16.58, 4, 2, 8, 0, 70.0
0,2020-07-08 06:54:43.710739,WM, 0.9411, 1, 104.62, 113.0, 8.38, 44.0, -16.62, -3, -2, 6, 0, 65.0
0,2020-07-08 06:54:48.938747,WMB, 0.8, 1, 18.91, 21.64, 2.73, 10.0, -2.91, -2, -3, 7, 0, 74.0
0,2020-07-08 06:54:53.991275,WMC, -1, -1, 2.24, 3.0, 0.76, 0.0, 0.76, -4, -4, 0, 1, 0.0
0,2020-07-08 06:54:58.668801,WMG, -1, -1, 29.64, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:55:03.340986,WMGI, -1, -1, 29.76, 29.95, 0.19, 6.0, -4.76, 11, 10, 8, 0, 77.0
0,2020-07-08 06:55:08.541675,WMK, 1.0, 0, 50.18, 31.0, -19.18, 0.0, -19.18, None, None, -1, -1, -1
0,2020-07-08 06:55:13.731685,WMS, -1, -1, 47.68, 37.0, -10.68, 16.0, -20.68, -2, -2, 2, 0, 50.0
0,2020-07-08 06:55:18.895976,WMT, 0.8201, 0, 126.95, 128.56, 1.61, 86.0, -67.95, -7, -6, 9, 1, 50.0
0,2020-07-08 06:55:24.143256,WNC, 1.0, 0, 10.17, 9.9, -0.27, 9.0, -3.17, -1, -1, 1, 0, 40.0
0,2020-07-08 06:55:29.583866,WNEB, -1, -1, 5.4, 7.63, 2.23, 1.5, 1.6, -7, -7, 0, 2, 0.0
0,2020-07-08 06:55:34.768592,WNS, 1.0, 1, 54.48, 55.8, 1.32, 19.0, -8.48, 3, 3, 9, 0, 95.0
0,2020-07-08 06:55:40.017672,WOMN, -1, -1, 23.2699, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:55:45.237377,WOOD, -1, -1, 55.12, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:55:50.439109,WOR, -1, -1, 33.32, 27.6, -5.72, 0.0, -5.72, 0, 0, 0, 1, 0.0
0,2020-07-08 06:55:55.581675,WORK, 0.4102, 0, 31.48, 26.2, -5.28, 29.0, -19.48, -16, -16, 0, 3, 0.0
0,2020-07-08 06:56:02.145635,WORX, -1, -1, 5.755, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:56:07.008757,WOW, -1, -1, 5.16, 6.89, 1.73, 5.5, -0.66, 9, 4, 2, 0, 90.0
0,2020-07-08 06:56:12.119166,WPC, -1, -1, 65.93, 67.25, 1.32, 25.0, -13.93, -5, -5, 1, 2, 7.000000000000001
0,2020-07-08 06:56:17.542574,WPF=, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:56:22.261969,WPG, -1, -1, 0.785, 1.0, 0.21, 0.0, 0.21, 0, 0, 0, 1, 0.0
0,2020-07-08 06:56:27.077062,WPG-H, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:56:31.829843,WPG-I, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 06:56:36.975858,WPM, 0.4, 0, 45.13, 39.39, -5.74, 16.0, -14.13, 0, 0, 1, 0, 86.0
0,2020-07-08 06:56:42.275595,WPP, 0.6666, 0, 38.87, 32.0, -6.87, 0.0, -6.87, 5, 5, 3, 0, 71.0
0,2020-07-08 06:56:47.393345,WPRT, -1, -1, 1.31, 3.4, 2.09, 3.0, 0.69, 0, 0, 2, 0, 88.0
0,2020-07-08 06:56:52.683533,WPS, -1, -1, 30.67, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
